,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
20524,Monaco,06/07/2020,108,2,5,0,2752.013,50.963,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20525,Monaco,07/07/2020,108,0,5,0,2752.013,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20526,Monaco,08/07/2020,108,0,5,0,2752.013,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20527,Monaco,09/07/2020,108,0,5,0,2752.013,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20528,Monaco,10/07/2020,108,0,5,0,2752.013,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20529,Monaco,11/07/2020,108,0,5,0,2752.013,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20530,Monaco,12/07/2020,109,1,5,0,2777.495,25.482,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20531,Monaco,13/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20532,Monaco,14/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20533,Monaco,15/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20534,Monaco,16/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20535,Monaco,17/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20536,Monaco,18/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20537,Monaco,19/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20538,Monaco,20/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20539,Monaco,21/07/2020,109,0,5,0,2777.495,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20540,Monaco,22/07/2020,111,2,5,0,2828.458,50.963,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20541,Monaco,23/07/2020,112,1,5,0,2853.939,25.482,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20542,Monaco,24/07/2020,114,2,5,0,2904.903,50.963,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20543,Monaco,25/07/2020,116,2,5,0,2955.866,50.963,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20544,Monaco,26/07/2020,116,0,5,0,2955.866,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20545,Monaco,27/07/2020,116,0,5,0,2955.866,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20546,Monaco,28/07/2020,117,1,5,0,2981.347,25.482,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20547,Monaco,29/07/2020,118,1,5,0,3006.829,25.482,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20548,Monaco,30/07/2020,120,2,5,0,3057.792,50.963,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20549,Monaco,31/07/2020,120,0,5,0,3057.792,0,127.408,0,,,,,,,,,39244,19347.5,,,,,,,5.46,,,,13.8,86.75
20720,Montenegro,19/04/2020,307,4,5,1,488.805,6.369,7.961,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20721,Montenegro,20/04/2020,308,1,5,0,490.397,1.592,7.961,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20722,Montenegro,21/04/2020,312,4,5,0,496.766,6.369,7.961,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20723,Montenegro,22/04/2020,313,1,5,0,498.358,1.592,7.961,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20724,Montenegro,23/04/2020,315,2,5,0,501.543,3.184,7.961,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20725,Montenegro,24/04/2020,319,4,5,0,507.912,6.369,7.961,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20726,Montenegro,25/04/2020,319,0,6,1,507.912,0,9.553,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20727,Montenegro,26/04/2020,320,1,6,0,509.504,1.592,9.553,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20728,Montenegro,27/04/2020,321,1,7,1,511.096,1.592,11.145,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20729,Montenegro,28/04/2020,321,0,7,0,511.096,0,11.145,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20730,Montenegro,29/04/2020,321,0,7,0,511.096,0,11.145,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20731,Montenegro,30/04/2020,322,1,7,0,512.688,1.592,11.145,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20732,Montenegro,01/05/2020,322,0,7,0,512.688,0,11.145,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20733,Montenegro,02/05/2020,322,0,7,0,512.688,0,11.145,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20734,Montenegro,03/05/2020,322,0,7,0,512.688,0,11.145,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20735,Montenegro,04/05/2020,322,0,8,1,512.688,0,12.738,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20736,Montenegro,05/05/2020,323,1,8,0,514.28,1.592,12.738,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20737,Montenegro,06/05/2020,324,1,8,0,515.873,1.592,12.738,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20738,Montenegro,07/05/2020,324,0,8,0,515.873,0,12.738,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20739,Montenegro,08/05/2020,324,0,8,0,515.873,0,12.738,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20740,Montenegro,09/05/2020,324,0,8,0,515.873,0,12.738,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20741,Montenegro,10/05/2020,324,0,8,0,515.873,0,12.738,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20742,Montenegro,11/05/2020,324,0,9,1,515.873,0,14.33,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20743,Montenegro,12/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20744,Montenegro,13/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20745,Montenegro,14/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20746,Montenegro,15/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20747,Montenegro,16/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20748,Montenegro,17/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20749,Montenegro,18/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20750,Montenegro,19/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20751,Montenegro,20/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20752,Montenegro,21/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20753,Montenegro,22/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20754,Montenegro,23/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20755,Montenegro,24/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20756,Montenegro,25/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20757,Montenegro,26/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20758,Montenegro,27/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20759,Montenegro,28/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20760,Montenegro,29/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20761,Montenegro,30/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20762,Montenegro,31/05/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20763,Montenegro,01/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20764,Montenegro,02/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20765,Montenegro,03/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20766,Montenegro,04/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20767,Montenegro,05/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20768,Montenegro,06/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20769,Montenegro,07/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20770,Montenegro,08/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20771,Montenegro,09/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20772,Montenegro,10/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20773,Montenegro,11/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20774,Montenegro,12/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20775,Montenegro,13/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20776,Montenegro,14/06/2020,324,0,9,0,515.873,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20777,Montenegro,15/06/2020,325,1,9,0,517.465,1.592,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20778,Montenegro,16/06/2020,326,1,9,0,519.057,1.592,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20779,Montenegro,17/06/2020,326,0,9,0,519.057,0,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20780,Montenegro,18/06/2020,333,7,9,0,530.202,11.145,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20781,Montenegro,19/06/2020,337,4,9,0,536.571,6.369,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20782,Montenegro,20/06/2020,355,18,9,0,565.231,28.66,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20783,Montenegro,21/06/2020,359,4,9,0,571.6,6.369,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20784,Montenegro,22/06/2020,362,3,9,0,576.376,4.777,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20785,Montenegro,23/06/2020,367,5,9,0,584.337,7.961,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20786,Montenegro,24/06/2020,378,11,9,0,601.851,17.514,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20787,Montenegro,25/06/2020,389,11,9,0,619.366,17.514,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20788,Montenegro,26/06/2020,414,25,9,0,659.171,39.805,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20789,Montenegro,27/06/2020,439,25,9,0,698.976,39.805,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20790,Montenegro,28/06/2020,469,30,9,0,746.742,47.766,14.33,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20791,Montenegro,29/06/2020,481,12,11,2,765.848,19.106,17.514,3.184,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20792,Montenegro,30/06/2020,501,20,11,0,797.692,31.844,17.514,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20793,Montenegro,01/07/2020,548,47,12,1,872.525,74.833,19.106,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20794,Montenegro,02/07/2020,576,28,12,0,917.107,44.582,19.106,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20795,Montenegro,03/07/2020,616,40,13,1,980.795,63.688,20.699,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20796,Montenegro,04/07/2020,663,47,13,0,1055.628,74.833,20.699,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20797,Montenegro,05/07/2020,720,57,14,1,1146.384,90.755,22.291,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20798,Montenegro,06/07/2020,781,61,14,0,1243.508,97.124,22.291,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20799,Montenegro,07/07/2020,841,60,14,0,1339.04,95.532,22.291,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20800,Montenegro,08/07/2020,907,66,17,3,1444.125,105.085,27.067,4.777,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20801,Montenegro,09/07/2020,960,53,17,0,1528.512,84.387,27.067,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20802,Montenegro,10/07/2020,1019,59,19,2,1622.451,93.94,30.252,3.184,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20803,Montenegro,11/07/2020,1077,58,19,0,1714.799,92.348,30.252,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20804,Montenegro,12/07/2020,1164,87,23,4,1853.32,138.521,36.621,6.369,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20805,Montenegro,13/07/2020,1221,57,23,0,1944.076,90.755,36.621,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20806,Montenegro,14/07/2020,1453,232,24,1,2313.466,369.39,38.213,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20807,Montenegro,15/07/2020,1522,69,25,1,2423.328,109.862,39.805,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20808,Montenegro,16/07/2020,1582,60,25,0,2518.86,95.532,39.805,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20809,Montenegro,17/07/2020,1618,36,26,1,2576.179,57.319,41.397,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20810,Montenegro,18/07/2020,1618,0,26,0,2576.179,0,41.397,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20811,Montenegro,19/07/2020,1664,46,28,2,2649.42,73.241,44.582,3.184,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20812,Montenegro,20/07/2020,1771,107,30,2,2819.785,170.365,47.766,3.184,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20813,Montenegro,21/07/2020,1861,90,32,2,2963.083,143.298,50.95,3.184,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20814,Montenegro,22/07/2020,1920,59,35,3,3057.023,93.94,55.727,4.777,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20815,Montenegro,23/07/2020,1937,17,35,0,3084.09,27.067,55.727,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20816,Montenegro,24/07/2020,2261,324,39,4,3599.963,515.873,62.096,6.369,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20817,Montenegro,25/07/2020,2569,308,40,1,4090.361,490.397,63.688,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20818,Montenegro,26/07/2020,2569,0,40,0,4090.361,0,63.688,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20819,Montenegro,27/07/2020,2569,0,40,0,4090.361,0,63.688,0,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20820,Montenegro,28/07/2020,2893,324,43,3,4606.233,515.873,68.465,4.777,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20821,Montenegro,29/07/2020,2949,56,45,2,4695.396,89.163,71.649,3.184,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20822,Montenegro,30/07/2020,3016,67,47,2,4802.074,106.677,74.833,3.184,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
20823,Montenegro,31/07/2020,3073,57,48,1,4892.829,90.755,76.426,1.592,,,,,,,,,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88
21003,Morocco,25/03/2020,170,36,5,1,4.606,0.975,0.135,0.027,140,995,0.027,0.004,97,0.003,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21004,Morocco,26/03/2020,225,55,6,1,6.096,1.49,0.163,0.027,211,1206,0.033,0.006,119,0.003,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21005,Morocco,27/03/2020,275,50,10,4,7.45,1.355,0.271,0.108,562,1768,0.048,0.015,186,0.005,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21006,Morocco,28/03/2020,345,70,23,13,9.347,1.896,0.623,0.352,208,1976,0.054,0.006,206,0.006,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21007,Morocco,29/03/2020,358,13,23,0,9.699,0.352,0.623,0,297,2273,0.062,0.008,235,0.006,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21008,Morocco,30/03/2020,479,121,26,3,12.977,3.278,0.704,0.081,478,2751,0.075,0.013,281,0.008,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21009,Morocco,31/03/2020,556,77,33,7,15.063,2.086,0.894,0.19,149,2900,0.079,0.004,292,0.008,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21010,Morocco,01/04/2020,617,61,36,3,16.716,1.653,0.975,0.081,445,3345,0.091,0.012,336,0.009,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21011,Morocco,02/04/2020,654,37,39,3,17.719,1.002,1.057,0.081,279,3624,0.098,0.008,345,0.009,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21012,Morocco,03/04/2020,708,54,44,5,19.182,1.463,1.192,0.135,286,3910,0.106,0.008,306,0.008,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21013,Morocco,04/04/2020,708,0,44,0,19.182,0,1.192,0,411,4321,0.117,0.011,335,0.009,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21014,Morocco,05/04/2020,919,211,59,15,24.898,5.717,1.598,0.406,527,4848,0.131,0.014,368,0.01,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21015,Morocco,06/04/2020,1021,102,70,11,27.661,2.763,1.896,0.298,256,5104,0.138,0.007,336,0.009,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21016,Morocco,07/04/2020,1120,99,80,10,30.344,2.682,2.167,0.271,333,5437,0.147,0.009,362,0.01,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21017,Morocco,08/04/2020,1184,64,90,10,32.078,1.734,2.438,0.271,315,5752,0.156,0.009,344,0.009,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
21018,Morocco,09/04/2020,1275,91,93,3,34.543,2.465,2.52,0.081,631,6383,0.173,0.017,394,0.011,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
